Date,City,Temperature (°C),Humidity (%),Wind Speed (km/h),Weather Condition
2012-11-23,Philadelphia,-3.7,86,10.1,Snowy
2012-11-23,San Antonio,26.5,44,28.1,Foggy
2012-11-23,San Diego,15.2,94,21.5,Thunderstorm
2012-11-23,Dallas,5.9,38,12.0,Clear
2012-11-23,San Jose,7.7,34,7.7,Thunderstorm
2012-11-24,New York,16.0,61,8.3,Thunderstorm
2012-11-24,Los Angeles,16.8,92,2.4,Foggy
2012-11-24,Chicago,0.6,89,18.4,Snowy
2012-11-24,Houston,24.2,49,3.9,Cloudy
2012-11-24,Phoenix,-7.6,76,5.7,Snowy
2012-11-24,Philadelphia,18.0,69,5.8,Clear
2012-11-24,San Antonio,19.1,75,27.0,Foggy
2012-11-24,San Diego,-3.7,94,16.9,Clear
2012-11-24,Dallas,31.5,75,14.9,Rainy
2012-11-24,San Jose,35.4,86,22.9,Snowy
2012-11-25,New York,4.5,55,17.9,Foggy
2012-11-25,Los Angeles,-7.5,36,4.8,Foggy
2012-11-25,Chicago,1.2,35,29.1,Thunderstorm
2012-11-25,Houston,-5.7,77,25.0,Foggy
2012-11-25,Phoenix,31.1,29,10.7,Rainy
2012-11-25,Philadelphia,22.8,25,18.0,Snowy
2012-11-25,San Antonio,32.9,79,16.0,Snowy
2012-11-25,San Diego,6.4,96,24.3,Rainy
2012-11-25,Dallas,6.6,87,6.1,Foggy
2012-11-25,San Jose,-4.4,12,2.1,Foggy
2012-11-26,New York,-7.7,35,23.4,Foggy
2012-11-26,Los Angeles,16.0,85,11.6,Rainy
2012-11-26,Chicago,24.1,35,5.7,Cloudy
2012-11-26,Houston,-6.7,90,9.6,Thunderstorm
2012-11-26,Phoenix,13.6,98,1.1,Rainy
2012-11-26,Philadelphia,31.3,25,2.1,Rainy
2012-11-26,San Antonio,33.3,30,3.9,Thunderstorm
2012-11-26,San Diego,27.8,88,21.2,Snowy
2012-11-26,Dallas,20.7,51,14.8,Foggy
2012-11-26,San Jose,18.2,75,8.9,Foggy
2012-11-27,New York,17.3,69,12.3,Snowy
2012-11-27,Los Angeles,3.0,89,22.7,Clear
2012-11-27,Chicago,4.9,57,12.3,Thunderstorm
2012-11-27,Houston,10.1,80,17.2,Snowy
2012-11-27,Phoenix,6.5,63,12.1,Cloudy
2012-11-27,Philadelphia,7.5,89,8.8,Rainy
2012-11-27,San Antonio,-1.5,20,23.6,Snowy
2012-11-27,San Diego,15.5,59,16.7,Cloudy
2012-11-27,Dallas,31.0,34,17.7,Foggy
2012-11-27,San Jose,7.7,11,22.7,Snowy
2012-11-28,New York,-9.2,42,8.3,Thunderstorm
2012-11-28,Los Angeles,18.8,63,0.2,Thunderstorm
2012-11-28,Chicago,2.1,43,19.6,Cloudy
2012-11-28,Houston,37.7,84,15.8,Cloudy
2012-11-28,Phoenix,0.5,83,17.5,Clear
2012-11-28,Philadelphia,39.3,55,13.6,Snowy
2012-11-28,San Antonio,39.9,81,5.1,Clear
2012-11-28,San Diego,5.0,70,28.7,Snowy
2012-11-28,Dallas,2.5,50,22.1,Foggy
2012-11-28,San Jose,26.0,23,8.4,Clear
2012-12-01,New York,26.2,87,29.3,Thunderstorm
2012-12-01,Los Angeles,-7.3,43,19.5,Cloudy
2012-12-01,Chicago,-3.0,96,6.4,Cloudy
2012-12-01,Houston,23.9,54,6.5,Snowy
2012-12-01,Phoenix,1.4,12,3.1,Rainy
2012-12-01,Philadelphia,15.6,35,11.4,Rainy
2012-12-01,San Antonio,35.0,98,21.5,Cloudy
2012-12-01,San Diego,16.8,53,22.8,Foggy
2012-12-01,Dallas,22.1,68,19.8,Thunderstorm
2012-12-01,San Jose,37.6,98,17.9,Clear
2012-12-02,New York,18.5,16,22.7,Cloudy
2012-12-02,Los Angeles,-2.3,13,9.2,Clear
2012-12-02,Chicago,-4.7,71,16.5,Foggy
2012-12-02,Houston,31.0,15,3.8,Snowy
2012-12-02,Phoenix,-0.9,100,29.8,Cloudy
2012-12-02,Philadelphia,-6.8,19,26.7,Thunderstorm
2012-12-02,San Antonio,-2.4,14,26.4,Rainy
2012-12-02,San Diego,20.9,48,23.7,Rainy
2012-12-02,Dallas,16.3,51,2.9,Thunderstorm
2012-12-02,San Jose,6.5,63,25.6,Cloudy
2012-12-03,New York,-8.9,96,12.1,Clear
2012-12-03,Los Angeles,15.4,52,21.2,Clear
2012-12-03,Chicago,27.2,47,6.1,Thunderstorm
2012-12-03,Houston,3.5,49,21.0,Foggy
2012-12-03,Phoenix,28.8,36,8.2,Thunderstorm
2012-12-03,Philadelphia,5.7,88,6.4,Clear
2012-12-03,San Antonio,33.2,56,24.6,Rainy
2012-12-03,San Diego,-5.8,10,22.6,Rainy
2012-12-03,Dallas,30.3,21,28.7,Snowy
2012-12-03,San Jose,16.7,95,4.1,Snowy
2012-12-04,New York,17.6,73,26.7,Clear
2012-12-04,Los Angeles,3.5,98,15.3,Snowy
2012-12-04,Chicago,34.5,20,14.7,Rainy
2012-12-04,Houston,-3.3,87,28.3,Foggy
2012-12-04,Phoenix,37.1,72,13.8,Foggy
2012-12-04,Philadelphia,28.2,48,10.8,Rainy
2012-12-04,San Antonio,-4.0,81,28.7,Foggy
2012-12-04,San Diego,30.0,60,21.3,Thunderstorm
2012-12-04,Dallas,11.7,52,5.6,Snowy
2012-12-04,San Jose,-6.5,36,28.3,Thunderstorm
2012-12-05,New York,34.8,58,9.0,Cloudy
2012-12-05,Los Angeles,38.6,25,15.2,Foggy
2012-12-05,Chicago,25.4,59,0.7,Cloudy
2012-12-05,Houston,13.9,47,28.6,Clear
2012-12-05,Phoenix,18.4,81,25.2,Thunderstorm
2012-12-05,Philadelphia,38.5,19,16.2,Snowy
2012-12-05,San Antonio,33.3,44,27.9,Clear
2012-12-05,San Diego,7.1,51,14.1,Thunderstorm
2012-12-05,Dallas,-4.1,84,20.0,Cloudy
2012-12-05,San Jose,-2.3,62,2.3,Clear
2012-12-06,New York,30.5,14,23.3,Cloudy
2012-12-06,Los Angeles,35.6,28,5.6,Clear
2012-12-06,Chicago,24.7,50,24.8,Rainy
2012-12-06,Houston,33.6,83,19.5,Cloudy
2012-12-06,Phoenix,37.6,42,3.0,Snowy
2012-12-06,Philadelphia,28.0,83,24.2,Cloudy
2012-12-06,San Antonio,19.3,97,9.0,Rainy
2012-12-06,San Diego,38.9,60,13.8,Thunderstorm
2012-12-06,Dallas,13.7,100,0.3,Rainy
2012-12-06,San Jose,4.2,39,6.0,Thunderstorm
2012-12-07,New York,25.9,92,1.8,Clear
2012-12-07,Los Angeles,9.4,79,24.1,Foggy
2012-12-07,Chicago,30.9,71,11.5,Foggy
2012-12-07,Houston,39.5,57,28.2,Clear
2012-12-07,Phoenix,19.0,90,24.5,Rainy
2012-12-07,Philadelphia,24.5,97,23.5,Snowy
2012-12-07,San Antonio,3.9,13,20.5,Snowy
2012-12-07,San Diego,20.5,61,8.3,Clear
2012-12-07,Dallas,28.5,28,6.8,Clear
2012-12-07,San Jose,36.3,97,1.1,Foggy
2012-12-08,New York,-4.6,99,11.4,Clear
2012-12-08,Los Angeles,-0.6,41,15.4,Thunderstorm
2012-12-08,Chicago,22.7,37,28.0,Foggy
2012-12-08,Houston,19.1,40,3.4,Thunderstorm
2012-12-08,Phoenix,20.4,54,6.2,Rainy
2012-12-08,Philadelphia,30.0,26,26.7,Thunderstorm
2012-12-08,San Antonio,28.8,14,18.6,Thunderstorm
2012-12-08,San Diego,12.8,32,16.5,Cloudy
2012-12-08,Dallas,9.7,52,13.3,Foggy
2012-12-08,San Jose,-8.1,58,17.9,Foggy
2012-12-09,New York,10.5,95,10.9,Rainy
2012-12-09,Los Angeles,-4.4,44,25.6,Thunderstorm
2012-12-09,Chicago,14.0,22,16.9,Cloudy
2012-12-09,Houston,-4.8,53,14.8,Cloudy
2012-12-09,Phoenix,33.6,13,29.5,Foggy
2012-12-09,Philadelphia,23.6,19,24.3,Rainy
2012-12-09,San Antonio,11.3,63,21.3,Thunderstorm
2012-12-09,San Diego,27.1,75,2.9,Rainy
2012-12-09,Dallas,34.2,69,9.7,Rainy
2012-12-09,San Jose,-1.7,85,19.4,Clear
2012-12-10,New York,26.9,37,27.5,Thunderstorm
2012-12-10,Los Angeles,33.7,87,22.4,Clear
2012-12-10,Chicago,37.0,46,27.1,Cloudy
2012-12-10,Houston,34.9,66,29.1,Snowy
2012-12-10,Phoenix,8.9,16,26.2,Thunderstorm
2012-12-10,Philadelphia,13.2,10,1.3,Snowy
2012-12-10,San Antonio,25.5,33,22.2,Clear
2012-12-10,San Diego,-4.6,69,4.0,Clear
2012-12-10,Dallas,-9.6,20,21.3,Thunderstorm
2012-12-10,San Jose,18.4,93,23.1,Clear
2012-12-11,New York,10.8,66,11.2,Thunderstorm
2012-12-11,Los Angeles,6.2,64,7.6,Cloudy
2012-12-11,Chicago,3.5,54,28.7,Thunderstorm
2012-12-11,Houston,10.8,24,16.4,Thunderstorm
2012-12-11,Phoenix,32.7,49,24.7,Cloudy
2012-12-11,Philadelphia,33.1,23,1.8,Rainy
2012-12-11,San Antonio,24.4,85,12.0,Cloudy
2012-12-11,San Diego,0.4,25,25.8,Thunderstorm
2012-12-11,Dallas,-3.4,61,0.1,Thunderstorm
2012-12-11,San Jose,32.8,83,26.6,Cloudy
2012-12-12,New York,-1.2,79,5.1,Rainy
2012-12-12,Los Angeles,32.1,66,18.2,Snowy
2012-12-12,Chicago,-3.3,88,16.8,Rainy
2012-12-12,Houston,34.3,27,13.5,Clear
2012-12-12,Phoenix,31.7,37,6.0,Cloudy
2012-12-12,Philadelphia,33.4,10,9.7,Clear
2012-12-12,San Antonio,34.4,67,29.1,Foggy
2012-12-12,San Diego,29.3,77,19.9,Thunderstorm
2012-12-12,Dallas,13.6,64,17.3,Snowy
2012-12-12,San Jose,29.7,64,22.6,Clear
2012-12-13,New York,2.4,43,10.2,Snowy
2012-12-13,Los Angeles,11.2,37,4.6,Foggy
2012-12-13,Chicago,38.5,29,13.6,Clear
2012-12-13,Houston,30.7,48,2.9,Cloudy
2012-12-13,Phoenix,20.5,74,3.1,Cloudy
2012-12-13,Philadelphia,-3.4,99,23.4,Thunderstorm
2012-12-13,San Antonio,9.1,94,0.7,Clear
2012-12-13,San Diego,-5.9,21,29.5,Cloudy
2012-12-13,Dallas,-5.8,20,8.7,Foggy
2012-12-13,San Jose,36.4,71,24.3,Foggy
2012-12-14,New York,10.9,67,11.4,Foggy
2012-12-14,Los Angeles,-2.5,41,29.2,Foggy
2012-12-14,Chicago,32.8,41,18.4,Cloudy
2012-12-14,Houston,37.7,69,19.6,Foggy
2012-12-14,Phoenix,0.4,45,11.6,Cloudy
2012-12-14,Philadelphia,29.7,28,26.2,Clear
2012-12-14,San Antonio,10.0,59,26.2,Thunderstorm
2012-12-14,San Diego,34.7,37,5.8,Cloudy
2012-12-14,Dallas,30.6,25,19.4,Thunderstorm
2012-12-14,San Jose,14.9,68,17.6,Cloudy
2012-12-15,New York,13.0,91,16.9,Cloudy
2012-12-15,Los Angeles,12.9,90,17.9,Clear
2012-12-15,Chicago,20.5,53,28.9,Cloudy
2012-12-15,Houston,-7.4,93,3.4,Foggy
2012-12-15,Phoenix,2.3,79,24.1,Cloudy
2012-12-15,Philadelphia,23.0,74,19.4,Foggy
2012-12-15,San Antonio,19.1,34,10.6,Rainy
2012-12-15,San Diego,21.4,91,21.5,Snowy
2012-12-15,Dallas,3.1,17,18.7,Clear
2012-12-15,San Jose,30.4,63,1.3,Foggy
2012-12-16,New York,-7.3,69,1.5,Cloudy
2012-12-16,Los Angeles,-9.3,19,25.1,Cloudy
2012-12-16,Chicago,7.7,18,14.5,Clear
2012-12-16,Houston,25.9,98,15.4,Cloudy
2012-12-16,Phoenix,7.2,22,20.8,Clear
2012-12-16,Philadelphia,12.7,25,7.7,Clear
2012-12-16,San Antonio,-1.6,23,13.7,Snowy
2012-12-16,San Diego,7.6,51,18.6,Cloudy
2012-12-16,Dallas,6.9,88,18.9,Foggy
2012-12-16,San Jose,2.9,66,22.9,Thunderstorm
2012-12-17,New York,22.5,86,8.3,Clear
2012-12-17,Los Angeles,32.0,93,20.6,Rainy
2012-12-17,Chicago,31.7,44,15.7,Clear
2012-12-17,Houston,-9.8,58,25.5,Thunderstorm
2012-12-17,Phoenix,34.1,38,0.8,Cloudy
2012-12-17,Philadelphia,-9.2,41,16.2,Cloudy
2012-12-17,San Antonio,38.9,66,12.5,Clear
2012-12-17,San Diego,33.3,52,14.0,Clear
2012-12-17,Dallas,-0.7,87,20.1,Cloudy
2012-12-17,San Jose,10.9,38,27.1,Thunderstorm
2012-12-18,New York,22.3,98,24.7,Rainy
2012-12-18,Los Angeles,21.4,83,2.9,Clear
2012-12-18,Chicago,29.3,22,26.5,Thunderstorm
2012-12-18,Houston,6.5,45,7.9,Clear
2012-12-18,Phoenix,30.9,54,20.9,Rainy
2012-12-18,Philadelphia,8.2,89,20.4,Thunderstorm
2012-12-18,San Antonio,23.5,32,2.3,Cloudy
2012-12-18,San Diego,0.8,53,12.0,Snowy
2012-12-18,Dallas,9.1,95,0.6,Foggy
2012-12-18,San Jose,39.9,20,16.0,Cloudy
2012-12-19,New York,-2.0,75,25.1,Foggy
2012-12-19,Los Angeles,20.9,82,22.2,Thunderstorm
2012-12-19,Chicago,6.4,79,5.8,Foggy
2012-12-19,Houston,-6.8,84,11.6,Cloudy
2012-12-19,Phoenix,1.7,80,9.4,Clear
2012-12-19,Philadelphia,16.8,81,21.5,Snowy
2012-12-19,San Antonio,1.0,56,14.4,Thunderstorm
2012-12-19,San Diego,-1.4,53,12.6,Foggy
2012-12-19,Dallas,25.9,87,24.7,Clear
2012-12-19,San Jose,13.4,48,4.4,Cloudy
2012-12-20,New York,10.9,36,2.5,Clear
2012-12-20,Los Angeles,20.6,17,23.3,Rainy
2012-12-20,Chicago,37.7,69,0.7,Thunderstorm
2012-12-20,Houston,7.9,93,27.5,Clear
2012-12-20,Phoenix,36.4,40,8.6,Foggy
2012-12-20,Philadelphia,13.0,57,23.8,Rainy
2012-12-20,San Antonio,1.3,75,14.8,Thunderstorm
2012-12-20,San Diego,32.8,18,24.9,Thunderstorm
2012-12-20,Dallas,20.6,94,22.8,Snowy
2012-12-20,San Jose,29.4,53,15.9,Cloudy
2012-12-21,New York,14.6,74,6.9,Thunderstorm
2012-12-21,Los Angeles,15.8,84,17.3,Cloudy
2012-12-21,Chicago,-4.8,55,13.9,Clear
2012-12-21,Houston,20.8,30,20.4,Thunderstorm
2012-12-21,Phoenix,38.4,70,26.2,Foggy
2012-12-21,Philadelphia,33.6,96,0.5,Foggy
2012-12-21,San Antonio,-0.8,53,14.8,Foggy
2012-12-21,San Diego,-5.4,91,4.4,Snowy
2012-12-21,Dallas,15.1,99,2.5,Foggy
2012-12-21,San Jose,31.5,32,8.7,Foggy
2012-12-22,New York,28.5,49,8.5,Clear
2012-12-22,Los Angeles,1.1,27,3.5,Foggy
2012-12-22,Chicago,20.9,70,24.5,Clear
2012-12-22,Houston,-2.3,23,15.9,Thunderstorm
2012-12-22,Phoenix,16.9,76,21.5,Rainy
2012-12-22,Philadelphia,39.0,26,12.7,Thunderstorm
2012-12-22,San Antonio,27.8,27,14.8,Cloudy
2012-12-22,San Diego,11.2,28,13.2,Cloudy
2012-12-22,Dallas,38.1,41,13.2,Cloudy
2012-12-22,San Jose,-8.2,59,29.0,Cloudy
2012-12-23,New York,-8.5,52,23.7,Rainy
2012-12-23,Los Angeles,2.5,87,20.4,Rainy
2012-12-23,Chicago,10.0,15,18.5,Thunderstorm
2012-12-23,Houston,2.5,75,9.8,Thunderstorm
2012-12-23,Phoenix,35.4,21,22.7,Snowy
2012-12-23,Philadelphia,-6.8,27,28.7,Thunderstorm
2012-12-23,San Antonio,23.1,33,7.3,Cloudy
2012-12-23,San Diego,18.9,56,24.5,Clear
2012-12-23,Dallas,20.8,11,19.4,Clear
2012-12-23,San Jose,37.9,14,27.1,Snowy
2012-12-24,New York,36.6,77,17.6,Cloudy
2012-12-24,Los Angeles,18.2,76,6.3,Rainy
2012-12-24,Chicago,-3.5,21,15.7,Rainy
2012-12-24,Houston,21.7,12,26.2,Cloudy
2012-12-24,Phoenix,20.9,36,21.8,Rainy
2012-12-24,Philadelphia,-7.1,36,6.6,Foggy
2012-12-24,San Antonio,31.5,95,16.7,Rainy
2012-12-24,San Diego,21.2,50,25.0,Foggy
2012-12-24,Dallas,28.8,40,13.3,Clear
2012-12-24,San Jose,31.9,56,3.4,Foggy
2012-12-25,New York,34.8,60,20.9,Foggy
2012-12-25,Los Angeles,6.7,74,10.5,Snowy
2012-12-25,Chicago,31.3,48,16.5,Rainy
2012-12-25,Houston,16.0,27,24.4,Thunderstorm
2012-12-25,Phoenix,23.2,75,3.9,Foggy
2012-12-25,Philadelphia,29.9,11,22.8,Cloudy
2012-12-25,San Antonio,-8.1,10,20.8,Clear
2012-12-25,San Diego,29.6,95,2.7,Thunderstorm
2012-12-25,Dallas,16.4,76,18.3,Snowy
2012-12-25,San Jose,-6.4,50,8.5,Foggy
2012-12-26,New York,20.1,21,29.3,Rainy
2012-12-26,Los Angeles,-7.0,91,7.5,Snowy
2012-12-26,Chicago,10.7,96,1.3,Rainy
2012-12-26,Houston,0.9,38,13.6,Rainy
2012-12-26,Phoenix,25.7,54,24.6,Rainy
2012-12-26,Philadelphia,-4.7,34,21.5,Rainy
2012-12-26,San Antonio,21.9,36,26.8,Thunderstorm
2012-12-26,San Diego,-8.6,84,28.0,Thunderstorm
2012-12-26,Dallas,18.4,24,5.8,Foggy
2012-12-26,San Jose,21.9,43,25.0,Foggy
2012-12-27,New York,-3.0,34,13.0,Rainy
2012-12-27,Los Angeles,14.1,57,19.6,Thunderstorm
2012-12-27,Chicago,15.5,87,3.2,Rainy
2012-12-27,Houston,18.9,23,9.6,Clear
2012-12-27,Phoenix,16.9,39,28.8,Snowy
2012-12-27,Philadelphia,21.9,38,2.1,Cloudy
2012-12-27,San Antonio,15.3,100,16.1,Cloudy
2012-12-27,San Diego,23.4,19,10.6,Rainy
2012-12-27,Dallas,-4.3,88,22.6,Foggy
2012-12-27,San Jose,34.7,59,11.0,Cloudy
2012-12-28,New York,37.4,82,12.5,Snowy
2012-12-28,Los Angeles,29.6,89,8.7,Foggy
2012-12-28,Chicago,32.8,67,19.1,Thunderstorm
2012-12-28,Houston,23.6,61,29.4,Cloudy
2012-12-28,Phoenix,6.0,74,22.3,Cloudy
2012-12-28,Philadelphia,16.2,32,15.9,Snowy
2012-12-28,San Antonio,13.1,55,16.7,Clear
2012-12-28,San Diego,9.1,13,28.3,Foggy
2012-12-28,Dallas,3.5,64,24.6,Cloudy
2012-12-28,San Jose,36.3,61,19.7,Snowy
2013-01-01,New York,22.4,15,25.5,Clear
2013-01-01,Los Angeles,34.0,39,26.1,Clear
2013-01-01,Chicago,6.3,92,6.1,Thunderstorm
2013-01-01,Houston,1.1,36,7.1,Cloudy
2013-01-01,Phoenix,39.7,17,19.4,Cloudy
2013-01-01,Philadelphia,-3.2,84,3.6,Rainy
2013-01-01,San Antonio,17.4,36,5.2,Thunderstorm
2013-01-01,San Diego,25.2,24,3.7,Foggy
2013-01-01,Dallas,-8.7,50,16.8,Clear
2013-01-01,San Jose,8.8,34,15.1,Snowy
2013-01-02,New York,4.7,53,12.0,Clear
2013-01-02,Los Angeles,13.4,62,19.8,Rainy
2013-01-02,Chicago,-7.3,93,15.9,Clear
2013-01-02,Houston,0.5,23,16.2,Clear
2013-01-02,Phoenix,-8.5,83,1.1,Foggy
2013-01-02,Philadelphia,1.7,84,2.2,Snowy
2013-01-02,San Antonio,22.1,43,3.9,Thunderstorm
2013-01-02,San Diego,2.6,63,0.2,Foggy
2013-01-02,Dallas,-2.5,78,16.3,Rainy
2013-01-02,San Jose,28.6,80,28.3,Clear
2013-01-03,New York,4.5,52,20.6,Rainy
2013-01-03,Los Angeles,35.1,98,8.3,Foggy
2013-01-03,Chicago,-9.8,72,6.0,Cloudy
2013-01-03,Houston,10.9,64,7.7,Cloudy
2013-01-03,Phoenix,31.7,97,11.9,Cloudy
2013-01-03,Philadelphia,4.1,97,0.4,Clear
2013-01-03,San Antonio,37.3,57,22.8,Cloudy
2013-01-03,San Diego,20.6,26,4.9,Thunderstorm
2013-01-03,Dallas,-6.6,91,6.4,Clear
2013-01-03,San Jose,23.1,57,9.8,Snowy
2013-01-04,New York,-3.9,22,5.7,Snowy
2013-01-04,Los Angeles,-2.0,23,18.8,Snowy
2013-01-04,Chicago,-1.2,100,25.4,Snowy
2013-01-04,Houston,22.3,47,23.4,Thunderstorm
2013-01-04,Phoenix,-9.5,11,29.2,Foggy
2013-01-04,Philadelphia,24.5,37,2.9,Thunderstorm
2013-01-04,San Antonio,12.6,30,2.1,Thunderstorm
2013-01-04,San Diego,31.2,28,7.1,Snowy
2013-01-04,Dallas,-6.1,51,4.1,Cloudy
2013-01-04,San Jose,9.5,25,6.0,Foggy
2013-01-05,New York,-8.0,33,22.4,Rainy
2013-01-05,Los Angeles,22.5,93,7.2,Rainy
2013-01-05,Chicago,13.2,65,13.4,Snowy
2013-01-05,Houston,-9.2,76,4.8,Thunderstorm
2013-01-05,Phoenix,15.5,57,19.9,Snowy
2013-01-05,Philadelphia,21.7,26,17.4,Thunderstorm
2013-01-05,San Antonio,-8.2,96,16.1,Clear
2013-01-05,San Diego,13.6,27,11.0,Cloudy
2013-01-05,Dallas,-8.3,15,9.3,Cloudy
2013-01-05,San Jose,-9.5,63,0.7,Foggy
2013-01-06,New York,-2.1,30,19.7,Clear
2013-01-06,Los Angeles,18.4,85,3.2,Rainy
2013-01-06,Chicago,34.7,94,23.6,Thunderstorm
2013-01-06,Houston,33.4,44,21.3,Rainy
2013-01-06,Phoenix,34.9,79,27.1,Snowy
2013-01-06,Philadelphia,16.2,36,28.0,Cloudy
2013-01-06,San Antonio,17.3,38,19.2,Clear
2013-01-06,San Diego,31.3,55,10.1,Thunderstorm
2013-01-06,Dallas,39.5,49,5.8,Foggy
2013-01-06,San Jose,8.9,47,11.0,Rainy
2013-01-07,New York,34.6,89,9.9,Thunderstorm
2013-01-07,Los Angeles,36.5,25,21.0,Foggy
2013-01-07,Chicago,19.4,38,12.8,Clear
2013-01-07,Houston,22.2,28,16.8,Cloudy
2013-01-07,Phoenix,20.5,42,10.0,Cloudy
2013-01-07,Philadelphia,8.6,96,9.0,Thunderstorm
2013-01-07,San Antonio,11.7,19,24.8,Rainy
2013-01-07,San Diego,23.8,80,18.6,Clear
2013-01-07,Dallas,30.3,24,19.3,Foggy
2013-01-07,San Jose,-8.6,96,5.7,Snowy
2013-01-08,New York,18.0,70,2.1,Thunderstorm
2013-01-08,Los Angeles,26.6,78,12.6,Rainy
2013-01-08,Chicago,29.1,60,10.0,Rainy
2013-01-08,Houston,16.2,53,27.8,Cloudy
2013-01-08,Phoenix,11.9,25,20.4,Snowy
2013-01-08,Philadelphia,-9.3,70,15.0,Cloudy
2013-01-08,San Antonio,8.3,39,24.6,Clear
2013-01-08,San Diego,37.7,91,10.2,Rainy
2013-01-08,Dallas,-6.9,52,5.9,Thunderstorm
2013-01-08,San Jose,22.2,75,23.7,Snowy
2013-01-09,New York,35.1,11,23.2,Snowy
2013-01-09,Los Angeles,16.5,86,27.8,Rainy
2013-01-09,Chicago,28.8,58,24.6,Snowy
2013-01-09,Houston,0.5,56,3.7,Foggy
2013-01-09,Phoenix,11.2,58,14.9,Clear
2013-01-09,Philadelphia,13.1,91,1.3,Foggy
2013-01-09,San Antonio,6.4,84,20.2,Rainy
2013-01-09,San Diego,-2.7,75,0.5,Clear
2013-01-09,Dallas,34.1,51,8.3,Clear
2013-01-09,San Jose,25.6,85,8.8,Thunderstorm
2013-01-10,New York,-7.3,44,27.6,Cloudy
2013-01-10,Los Angeles,11.6,93,7.2,Foggy
2013-01-10,Chicago,9.5,32,8.9,Cloudy
2013-01-10,Houston,35.9,89,5.8,Foggy
2013-01-10,Phoenix,-3.2,10,23.1,Rainy
2013-01-10,Philadelphia,31.6,87,14.7,Clear
2013-01-10,San Antonio,4.5,11,4.6,Snowy
2013-01-10,San Diego,37.7,10,4.4,Snowy
2013-01-10,Dallas,-5.0,72,0.7,Cloudy
2013-01-10,San Jose,22.9,65,27.2,Snowy
2013-01-11,New York,38.6,96,9.4,Rainy
2013-01-11,Los Angeles,18.9,21,2.5,Thunderstorm
2013-01-11,Chicago,8.2,39,25.7,Foggy
2013-01-11,Houston,15.8,74,20.3,Rainy
2013-01-11,Phoenix,32.9,22,7.8,Foggy
2013-01-11,Philadelphia,27.1,58,28.4,Clear
2013-01-11,San Antonio,26.4,20,4.9,Rainy
2013-01-11,San Diego,30.0,37,22.4,Cloudy
2013-01-11,Dallas,12.2,86,1.4,Rainy
2013-01-11,San Jose,8.3,21,27.6,Snowy
2013-01-12,New York,7.0,34,23.3,Clear
2013-01-12,Los Angeles,21.8,43,13.8,Snowy
2013-01-12,Chicago,24.3,37,14.8,Rainy
2013-01-12,Houston,24.2,45,28.2,Foggy
2013-01-12,Phoenix,-8.5,93,4.0,Cloudy
2013-01-12,Philadelphia,20.8,98,17.9,Cloudy
2013-01-12,San Antonio,5.3,48,18.7,Cloudy
2013-01-12,San Diego,0.4,47,10.9,Cloudy
2013-01-12,Dallas,39.1,62,29.7,Rainy
2013-01-12,San Jose,19.3,20,13.3,Clear
2013-01-13,New York,-0.6,33,29.5,Clear
2013-01-13,Los Angeles,8.5,61,13.6,Cloudy
2013-01-13,Chicago,21.6,38,14.9,Cloudy
2013-01-13,Houston,8.7,75,5.2,Clear
2013-01-13,Phoenix,34.9,70,10.8,Cloudy
2013-01-13,Philadelphia,13.9,93,3.9,Snowy
2013-01-13,San Antonio,28.6,39,22.6,Rainy
2013-01-13,San Diego,19.7,54,11.4,Rainy
2013-01-13,Dallas,7.6,53,14.4,Snowy
2013-01-13,San Jose,26.1,70,16.5,Foggy
2013-01-14,New York,39.4,98,15.4,Thunderstorm
2013-01-14,Los Angeles,-7.2,95,13.7,Thunderstorm
2013-01-14,Chicago,27.3,63,27.6,Thunderstorm
2013-01-14,Houston,7.0,35,12.2,Foggy
2013-01-14,Phoenix,21.2,21,4.9,Snowy
2013-01-14,Philadelphia,34.0,61,29.2,Thunderstorm
2013-01-14,San Antonio,27.5,63,26.7,Foggy
2013-01-14,San Diego,-2.6,100,18.4,Rainy
2013-01-14,Dallas,-1.9,68,18.5,Foggy
2013-01-14,San Jose,22.4,28,26.6,Rainy
2013-01-15,New York,0.7,58,22.0,Thunderstorm
2013-01-15,Los Angeles,22.6,66,25.5,Rainy
2013-01-15,Chicago,-0.9,98,11.0,Rainy
2013-01-15,Houston,9.8,79,7.8,Snowy
2013-01-15,Phoenix,12.4,20,5.7,Cloudy
2013-01-15,Philadelphia,18.0,62,14.8,Snowy
2013-01-15,San Antonio,27.4,57,21.6,Foggy
2013-01-15,San Diego,29.3,32,20.1,Snowy
2013-01-15,Dallas,16.5,77,19.3,Thunderstorm
2013-01-15,San Jose,13.5,21,2.9,Foggy
2013-01-16,New York,38.7,81,28.5,Cloudy
2013-01-16,Los Angeles,5.0,65,16.4,Snowy
2013-01-16,Chicago,20.6,91,14.7,Thunderstorm
2013-01-16,Houston,-6.5,22,2.8,Clear
2013-01-16,Phoenix,20.0,63,28.7,Snowy
2013-01-16,Philadelphia,24.2,50,2.7,Cloudy
2013-01-16,San Antonio,12.3,63,26.8,Foggy
2013-01-16,San Diego,25.3,61,21.8,Clear
2013-01-16,Dallas,3.4,63,5.4,Cloudy
2013-01-16,San Jose,2.4,80,0.5,Rainy
2013-01-17,New York,9.6,94,6.3,Foggy
2013-01-17,Los Angeles,37.5,37,28.9,Cloudy
